"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_IA25_GL1_158_081_24","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake trout",81,"",127,632,2875.77,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_158_091_1","OMNR_LOA_IA25_GL1_158","Ontario","OMNR","Lake whitefish",91,"",76,427,587.59,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_16_081_1","OMNR_LOA_IA25_GL1_16","Ontario","OMNR","Lake trout",81,"",51,635,2797.85,"D","","2A","F","2","15",1,0,0,1,0,0,0,0,0
"OMNR_LOA_IA25_GL1_16_081_2","OMNR_LOA_IA25_GL1_16","Ontario","OMNR","Lake trout",81,"",76,644,3402.51,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_051_1","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Bowfin",51,"",76,585,1842.63,"D","","0",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_1","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",76,460,1013.29,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_2","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",76,536,1652.27,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_3","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",102,554,1790.33,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_4","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",102,533,1393.15,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_5","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",102,510,1477.13,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_6","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",102,547,1631.17,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_10","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",114,652,2697.84,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_7","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",114,556,1776.3,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_8","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",114,511,1399.21,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_9","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",114,548,1697.58,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_11","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",127,550,1761.45,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_12","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",127,597,2291.93,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_13","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",127,544,1953.81,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_14","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",140,593,2229.39,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_15","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",140,656,2747.31,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_16","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",140,594,2002.87,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_17","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",140,600,2523.4,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_17_334_18","OMNR_LOA_IA25_GL1_17","Ontario","OMNR","Walleye",334,"",140,690,3461.57,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_18_081_1","OMNR_LOA_IA25_GL1_18","Ontario","OMNR","Lake trout",81,"",51,295,262.92,"D","","2A","M","1","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_18_081_2","OMNR_LOA_IA25_GL1_18","Ontario","OMNR","Lake trout",81,"",89,543,1556.98,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_19_081_1","OMNR_LOA_IA25_GL1_19","Ontario","OMNR","Lake trout",81,"",102,483,1014.73,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_19_081_2","OMNR_LOA_IA25_GL1_19","Ontario","OMNR","Lake trout",81,"",114,708,3595.3,"D","","2A","F","2","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_051_1","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Bowfin",51,"",102,632,2387.64,"D","","0",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_131_1","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Northern pike",131,"",51,457,667.42,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_131_2","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Northern pike",131,"",51,490,737.57,"D","","28D","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_131_3","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Northern pike",131,"",51,668,1733.09,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_131_4","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Northern pike",131,"",64,806,4083.62,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_131_5","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Northern pike",131,"",76,674,1820.12,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_131_6","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Northern pike",131,"",89,644,1511.82,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_317_1","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Largemouth bass",317,"",102,333,591.42,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_317_2","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Largemouth bass",317,"",114,346,715.69,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_317_3","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Largemouth bass",317,"",114,373,910.61,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_317_4","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Largemouth bass",317,"",114,365,902.79,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_317_5","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Largemouth bass",317,"",127,433,1363.51,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_1","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",89,451,893.2,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_2","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",102,472,1154.16,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_3","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",102,450,939.71,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_4","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",102,470,1087.75,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_5","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",102,484,1179.71,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_6","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",102,512,1279.1,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_7","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",114,543,1666.46,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_334_8","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Walleye",334,"",114,487,1220.27,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_2_371_1","OMNR_LOA_IA25_GL1_2","Ontario","OMNR","Freshwater drum",371,"",140,450,1062.29,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_20_081_1","OMNR_LOA_IA25_GL1_20","Ontario","OMNR","Lake trout",81,"",64,697,4600.44,"D","","2A","M","2","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_20_081_2","OMNR_LOA_IA25_GL1_20","Ontario","OMNR","Lake trout",81,"",114,555,1878.77,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_20_081_3","OMNR_LOA_IA25_GL1_20","Ontario","OMNR","Lake trout",81,"",152,694,3494.21,"D","","2A","M","2","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_20_091_1","OMNR_LOA_IA25_GL1_20","Ontario","OMNR","Lake whitefish",91,"",114,463,783.28,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_27_081_1","OMNR_LOA_IA25_GL1_27","Ontario","OMNR","Lake trout",81,"",140,861,7306.75,"D","","2A","M","2","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_28_081_1","OMNR_LOA_IA25_GL1_28","Ontario","OMNR","Lake trout",81,"",102,673,2919.16,"D","","2A","F","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_28_081_2","OMNR_LOA_IA25_GL1_28","Ontario","OMNR","Lake trout",81,"",114,695,3820.4,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_28_081_3","OMNR_LOA_IA25_GL1_28","Ontario","OMNR","Lake trout",81,"",127,569,1828.79,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_3_076_1","OMNR_LOA_IA25_GL1_3","Ontario","OMNR","Rainbow trout",76,"",102,684,2993.79,"D","","2A","F","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_3_093_1","OMNR_LOA_IA25_GL1_3","Ontario","OMNR","Lake herring",93,"",38,198,60.15,"D","","2A","M","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_3_093_2","OMNR_LOA_IA25_GL1_3","Ontario","OMNR","Lake herring",93,"",38,212,72.7,"D","","2A","F","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_3_093_3","OMNR_LOA_IA25_GL1_3","Ontario","OMNR","Lake herring",93,"",51,268,149.49,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_30_081_1","OMNR_LOA_IA25_GL1_30","Ontario","OMNR","Lake trout",81,"",102,451,903.1,"D","","2A","M","1","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_30_081_2","OMNR_LOA_IA25_GL1_30","Ontario","OMNR","Lake trout",81,"",114,704,4480,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_30_081_3","OMNR_LOA_IA25_GL1_30","Ontario","OMNR","Lake trout",81,"",140,653,2844.14,"D","","2A","F","2","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_31_081_1","OMNR_LOA_IA25_GL1_31","Ontario","OMNR","Lake trout",81,"",114,485,1239.59,"D","","2A","M","1","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_316_1","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Smallmouth bass",316,"",102,386,1030.33,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_1","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",38,579,1639.04,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_2","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",102,646,3227.31,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_3","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",102,618,2616.73,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_4","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",102,605,2203.99,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_10","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",114,640,2792.33,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_5","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",114,610,2833.76,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_6","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",114,565,1860.92,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_7","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",114,692,3628.51,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_8","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",114,544,1659.38,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_9","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",114,671,3505.01,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_11","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,601,2417.71,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_12","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,726,4683.86,"D","","2A","F","2","0",0,0,0,0,0,0,1,0,0
"OMNR_LOA_IA25_GL1_32_334_13","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,714,4532.88,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_14","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,682,3386.38,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_15","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,737,4521.6,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_16","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,581,2112.52,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_17","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",127,572,2153.04,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_18","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,663,3329.38,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_19","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,622,2720.87,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_20","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,691,4119.89,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_21","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,653,3012.77,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_22","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,715,4007.85,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_23","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,608,2757.24,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_24","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,625,2699.15,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_25","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,630,3148.21,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_26","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,707,4094.91,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_27","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",140,593,2324.41,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_28","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,672,3475.64,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_29","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,685,3907.98,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_30","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,664,3201.12,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_31","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,706,4029.71,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_32","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,662,3337.28,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_33","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,704,3654.24,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_34","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,692,4910.07,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_32_334_35","OMNR_LOA_IA25_GL1_32","Ontario","OMNR","Walleye",334,"",152,701,3780.43,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_316_1","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Smallmouth bass",316,"",51,213,116.61,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_316_2","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Smallmouth bass",316,"",76,272,302.88,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_316_3","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Smallmouth bass",316,"",140,503,2308.31,"D","","2","F","2",NA,0,0,0,0,0,0,1,2,0
"OMNR_LOA_IA25_GL1_33_334_1","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",89,538,1539.81,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_2","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",114,685,4466.76,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_3","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",114,708,4211.6,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_4","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",114,625,2882.44,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_5","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",127,704,3928.58,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_10","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,625,3104.63,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_11","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,662,3651.19,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_12","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,706,3413.25,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_13","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,639,2950.92,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_6","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,684,3952,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_7","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,630,2724.39,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_8","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,616,3347.68,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_9","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",140,771,5081.69,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_14","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,706,3798.22,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_15","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,656,3220.81,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_16","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,713,3950.43,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_17","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,726,4163.71,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_18","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,640,2922.53,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_19","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,641,3179.14,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_20","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,651,3001.35,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_33_334_21","OMNR_LOA_IA25_GL1_33","Ontario","OMNR","Walleye",334,"",152,655,2900.7,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_34_334_1","OMNR_LOA_IA25_GL1_34","Ontario","OMNR","Walleye",334,"",140,715,3334.26,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_36_093_1","OMNR_LOA_IA25_GL1_36","Ontario","OMNR","Lake herring",93,"",102,476,1024.24,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_38_081_1","OMNR_LOA_IA25_GL1_38","Ontario","OMNR","Lake trout",81,"",152,698,3790.46,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_4_051_1","OMNR_LOA_IA25_GL1_4","Ontario","OMNR","Bowfin",51,"",38,590,1800.55,"D","","0","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_4_317_1","OMNR_LOA_IA25_GL1_4","Ontario","OMNR","Largemouth bass",317,"",89,363,745.64,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_4_334_1","OMNR_LOA_IA25_GL1_4","Ontario","OMNR","Walleye",334,"",89,484,1028.7,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_4_334_2","OMNR_LOA_IA25_GL1_4","Ontario","OMNR","Walleye",334,"",89,461,971.61,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_4_334_3","OMNR_LOA_IA25_GL1_4","Ontario","OMNR","Walleye",334,"",89,457,809.98,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_40_334_1","OMNR_LOA_IA25_GL1_40","Ontario","OMNR","Walleye",334,"",89,467,928.8,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_40_371_1","OMNR_LOA_IA25_GL1_40","Ontario","OMNR","Freshwater drum",371,"",89,332,422.08,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_40_371_2","OMNR_LOA_IA25_GL1_40","Ontario","OMNR","Freshwater drum",371,"",102,329,324.15,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
